,taxon_id,kingdom,phylum,order,family,genus,species,scientific_name,country
2461,5219702,Animalia,Chordata,Rodentia,Caviidae,Cavia,porcellus,"Cavia porcellus (Linnaeus, 1758)",
2462,5219965,Animalia,Chordata,Diprotodontia,Macropodidae,Macropus,fuliginosus,"Macropus fuliginosus (Desmarest, 1817)",
2463,2449506,Animalia,Chordata,Squamata,Elapidae,Demansia,torquata,"Demansia torquata (Günther, 1862)",
2464,3225013,Bacteria,Actinobacteriota,Mycobacteriales,Mycobacteriaceae,Corynebacterium,sphenisci,"Corynebacterium sphenisci Goyache et al., 2003",
2465,2874581,Plantae,Tracheophyta,Cucurbitales,Cucurbitaceae,Momordica,charantia,Momordica charantia L.,
2466,7411905,Plantae,Tracheophyta,Rosales,Urticaceae,Urera,baccifera,Urera baccifera (L.) Gaudich.,
2467,2704341,Plantae,Tracheophyta,Poales,Poaceae,Schismus,barbatus,Schismus barbatus (L.) Thell.,
2468,2471882,Animalia,Chordata,Squamata,Anguidae,Anniella,pulchra,"Anniella pulchra Gray, 1852",
2469,2481695,Animalia,Chordata,Charadriiformes,Scolopacidae,Scolopax,minor,"Scolopax minor Gmelin, 1789",
2470,2398149,Animalia,Chordata,Perciformes,Centrolophidae,Hyperoglyphe,antarctica,"Hyperoglyphe antarctica (Carmichael, 1819)",
2471,2395562,Animalia,Chordata,Perciformes,Blenniidae,Hypsoblennius,gentilis,"Hypsoblennius gentilis (Girard, 1854)",
2472,5240033,Fungi,Basidiomycota,Boletales,Paxillaceae,Melanogaster,broomeanus,Melanogaster broomeanus Berk.,
2473,5242061,Fungi,Basidiomycota,Agaricales,Tricholomataceae,Lepista,multiformis,Lepista multiformis (Romell) Gulden,
2474,5242423,Fungi,Basidiomycota,Agaricales,Hymenogastraceae,Hymenogaster,vulgaris,Hymenogaster vulgaris Tul. & C.Tul.,
2475,5243412,Fungi,Basidiomycota,Agaricales,Agaricaceae,Agaricus,xanthodermus,Agaricus xanthodermus Genev.,
2476,5243429,Fungi,Basidiomycota,Agaricales,Agaricaceae,Agaricus,augustus,Agaricus augustus Fr.,
2477,5243433,Fungi,Basidiomycota,Agaricales,Agaricaceae,Agaricus,cupreobrunneus,Agaricus cupreobrunneus (Jul.Schäff. & Steer) Pilát,
2478,5244454,Fungi,Basidiomycota,Agaricales,Clavariaceae,Clavulinopsis,luteoalba,Clavulinopsis luteoalba (Rea) Corner,
2479,5248629,Fungi,Basidiomycota,Russulales,Russulaceae,Lactarius,deliciosus,Lactarius deliciosus (L.) Gray,
2480,2701571,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,acutiflorus,Juncus acutiflorus Ehrh. ex Hoffm.,
2481,2559079,Fungi,Zygomycota,Zoopagales,Piptocephalidaceae,Syncephalis,depressa,Syncephalis depressa Tiegh. & G.Le Monn.,
2482,3039267,Plantae,Tracheophyta,Rosales,Elaeagnaceae,Elaeagnus,umbellata,Elaeagnus umbellata Thunb.,
2483,2888722,Plantae,Tracheophyta,Dipsacales,Adoxaceae,Sambucus,ebulus,Sambucus ebulus L.,
2484,5256112,Fungi,Ascomycota,Phacidiales,Phacidiaceae,Phacidium,lacerum,Phacidium lacerum Fr.,
2485,5258510,Fungi,Ascomycota,Pezizales,Discinaceae,Gyromitra,esculenta,Gyromitra esculenta (Pers.) Fr.,
2486,5258926,Fungi,Ascomycota,Pezizales,Pyronemataceae,Orbicula,parietina,Orbicula parietina (Schrad.) S.Hughes,
2487,5260235,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Capronia,pulcherrima,"Capronia pulcherrima (Munk) E.Müll., Petrini, P.J.Fisher, Samuels & Rossman",
2488,6366597,Plantae,Tracheophyta,Gentianales,Gentianaceae,Gentiana,acaulis,Gentiana acaulis L.,
2489,5263447,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Phloeospora,robiniae,Phloeospora robiniae (Lib.) Höhn.,
2490,5331258,Plantae,Tracheophyta,Malpighiales,Violaceae,Viola,canina,Viola canina L.,
2491,1451175,Animalia,Arthropoda,Diptera,Chironomidae,Parakiefferiella,bathophila,"Parakiefferiella bathophila (Kieffer, 1912)",
2492,5239059,Fungi,Basidiomycota,Thelephorales,Thelephoraceae,Tomentella,radiosa,Tomentella radiosa (P.Karst.) Rick,
2493,4491152,Animalia,Arthropoda,Hymenoptera,Tenthredinidae,Aneugmenus,coronatus,"Aneugmenus coronatus (Klug, 1818)",
2494,2539057,Fungi,Basidiomycota,Agaricales,Typhulaceae,Typhula,quisquiliaris,Typhula quisquiliaris (Fr.) Henn.,
2495,5759655,Animalia,Arthropoda,Hymenoptera,Tenthredinidae,Strongylogaster,macula,"Strongylogaster macula (Klug, 1817)",
2496,5759660,Animalia,Arthropoda,Hymenoptera,Tenthredinidae,Strongylogaster,filicis,"Strongylogaster filicis (Klug, 1817)",
2497,4491145,Animalia,Arthropoda,Hymenoptera,Tenthredinidae,Aneugmenus,temporalis,"Aneugmenus temporalis (Thomson, 1871)",
2498,2553866,Fungi,Basidiomycota,Auriculariales,,Basidiodendron,cremeum,Basidiodendron cremeum (McNabb) K.Wells & Raitv.,
2499,5240938,Fungi,Basidiomycota,Agaricales,Inocybaceae,Crepidotus,luteolus,Crepidotus luteolus Sacc.,
2500,2619470,Fungi,Ascomycota,Pleosporales,Phaeosphaeriaceae,Stagonospora,pteridiicola,Stagonospora pteridiicola P.J.Fisher & Punith.,
2501,2622474,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Mycosphaerella,aquilina,Mycosphaerella aquilina (Fr.) J.Schröt.,
2502,2615097,Fungi,Ascomycota,Pleosporales,Didymellaceae,Ascochyta,pteridis,Ascochyta pteridis Bres.,
2503,7587923,Plantae,Tracheophyta,Asterales,Asteraceae,Euchiton,sphaericus,Euchiton sphaericus (Willd.) Holub,
2504,5280595,Plantae,Bryophyta,Pottiales,Pottiaceae,Tortula,subulata,"Tortula subulata Hedwig, 1801",
2505,2591884,Fungi,Ascomycota,Botryosphaeriales,Botryosphaeriaceae,Sphaeropsis,sapinea,Sphaeropsis sapinea (Fr.) Dyko & B.Sutton,
2506,2569602,Fungi,Ascomycota,Coniochaetales,Coniochaetaceae,Coniochaeta,malacotricha,Coniochaeta malacotricha (Auersw. ex Niessl) Traverso,
2507,2586831,Fungi,Ascomycota,Helotiales,Hamatocanthoscyphaceae,Hamatocanthoscypha,laricionis,Hamatocanthoscypha laricionis (Velen.) Svrček,
2508,2579864,Fungi,Ascomycota,Rhytismatales,Rhytismataceae,Lophodermella,sulcigena,Lophodermella sulcigena (Link) Höhn.,
2509,7597285,Fungi,Ascomycota,,Thyridiaceae,Thyronectria,cucurbitula,Thyronectria cucurbitula (Tode) Jaklitsch & Voglmayr,
2510,2617583,Fungi,Ascomycota,Venturiales,Venturiaceae,Anungitea,continua,Anungitea continua Matsush.,
2511,2623568,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Septocylindrium,leucum,Septocylindrium leucum Bayl.Ell. & O.P.Stansf.,
2512,2577395,Fungi,Ascomycota,Xylariales,Xylariaceae,Anthostomella,formosa,Anthostomella formosa Kirschst.,
2513,2577305,Fungi,Ascomycota,Xylariales,Xylariaceae,Anthostomella,sabinianae,Anthostomella sabinianae S.M.Francis,
2514,4468665,Animalia,Arthropoda,Coleoptera,Curculionidae,Pityophthorus,pubescens,"Pityophthorus pubescens (Marsham, 1802)",
2515,2584738,Fungi,Ascomycota,Helotiales,Mollisiaceae,Trimmatostroma,scutellare,Trimmatostroma scutellare (Berk. & Broome) M.B.Ellis,
2516,2606550,Fungi,Ascomycota,Lecanorales,Parmeliaceae,Bryoria,furcellata,Bryoria furcellata (Fr.) Brodo & D.Hawksw.,
2517,8313801,Plantae,Tracheophyta,Ericales,Primulaceae,Primula,egaliksensis,Primula egaliksensis Wormsk. ex Hornem.,
2518,5239894,Fungi,Basidiomycota,Boletales,Suillaceae,Suillus,brevipes,Suillus brevipes (Peck) Kuntze,
2519,2522210,Fungi,Basidiomycota,Thelephorales,Bankeraceae,Hydnellum,peckii,Hydnellum peckii Banker,
2520,3314586,Fungi,Basidiomycota,Auriculariales,,Basidiodendron,deminutum,Basidiodendron deminutum (Bourdot) Luck-Allen,
2521,5258519,Fungi,Ascomycota,Pezizales,Discinaceae,Discina,ancilis,Discina ancilis (Pers.) Sacc.,
2522,5154166,Animalia,Arthropoda,Hemiptera,Anthocoridae,Melanocoris,nigricornis,"Melanocoris nigricornis Van Duzee, 1921",
2523,2576670,Fungi,Ascomycota,Xylariales,Xylariaceae,Rosellinia,diathrausta,Rosellinia diathrausta (Rehm) L.E.Petrini,
2524,9186073,Fungi,Basidiomycota,Agaricales,Tricholomataceae,Infundibulicybe,geotropa,Infundibulicybe geotropa (Bull.) Harmaja,
2525,7240188,Fungi,Basidiomycota,Russulales,Russulaceae,Russula,brevipes,Russula brevipes Peck,
2526,3330718,Fungi,Basidiomycota,Agaricales,Inocybaceae,Inocybe,lacera,Inocybe lacera (Fr.) P.Kumm.,
2527,9109424,Fungi,Basidiomycota,Agaricales,Strophariaceae,Pholiota,spumosa,Pholiota spumosa (Fr.) Singer,
2528,2586758,Fungi,Ascomycota,Helotiales,Lachnaceae,Lachnellula,suecica,Lachnellula suecica (de Bary ex Fuckel) Nannf.,
2529,5372658,Plantae,Tracheophyta,Malpighiales,Salicaceae,Salix,geyeriana,Salix geyeriana Andersson,
2530,8006897,Animalia,Arthropoda,Hemiptera,Miridae,Pappus,rubripes,"Pappus rubripes (Knight, 1970)",
2531,8760012,Animalia,Arthropoda,Hymenoptera,Chrysididae,Argochrysis,armilla,"Argochrysis armilla Bohart, 1982",
2532,6017031,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,cenchri,Puccinia cenchri Dietel & Holw.,
2533,5264280,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Septoria,bromi,Septoria bromi Sacc.,
2534,2597585,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Penicillium,purpurogenum,"Penicillium purpurogenum Stoll, 1904",
2535,2537241,Fungi,Basidiomycota,Agaricales,Marasmiaceae,Marasmius,limosus,Marasmius limosus Quél.,
2536,1552544,Animalia,Arthropoda,Diptera,Agromyzidae,Cerodontha,incisa,"Cerodontha incisa (Meigen, 1830)",
2537,5045099,Animalia,Arthropoda,Hymenoptera,Eurytomidae,Eurytoma,phalaridis,"Eurytoma phalaridis Graham, 1974",
2538,3503791,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Passalora,caespitosa,Passalora caespitosa (Ellis & Everh.) U.Braun,
2539,2514693,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,amphigena,Puccinia amphigena Dietel,
2540,2557590,Fungi,Basidiomycota,Ustilaginales,Ustilaginaceae,Macalpinomyces,neglectus,Macalpinomyces neglectus (Niessl) Vánky,
2541,5289860,Plantae,Tracheophyta,Poales,Poaceae,Bouteloua,aristidoides,Bouteloua aristidoides (Kunth) Griseb.,
2542,9729289,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,buchloes,"Curvularia buchloes (Lefebvre & Aar.G.Johnson) Manamgoda, Rossman & K.D.Hyde",
2543,5142293,Animalia,Arthropoda,Lepidoptera,Hesperiidae,Hesperia,dacotae,"Hesperia dacotae Skinner, 1911",
2544,1944803,Animalia,Arthropoda,Lepidoptera,Hesperiidae,Synapte,silius,"Synapte silius Latreille, 1824",
2545,5219541,Animalia,Chordata,Primates,Callitrichidae,Callithrix,penicillata,"Callithrix penicillata (É.Geoffroy Saint-Hilaire, 1812)",
2546,1895707,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Catoblepia,amphirhoe,"Catoblepia amphirhoe Hübner, 1822-1826",
2547,2514829,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,prostii,Puccinia prostii Duby,
2548,8375218,Plantae,Tracheophyta,Alismatales,Potamogetonaceae,Stuckenia,filiformis,Stuckenia filiformis (Pers.) Börner,
2549,5301182,Plantae,Tracheophyta,Alismatales,Potamogetonaceae,Potamogeton,robbinsii,Potamogeton robbinsii Oakes,
2550,2615052,Fungi,Ascomycota,Pleosporales,Didymellaceae,Ascochyta,ari,Ascochyta ari Died.,
2551,5239766,Fungi,Basidiomycota,Boletales,Diplocystidiaceae,Astraeus,hygrometricus,Astraeus hygrometricus (Pers.) Morgan,
2552,7828806,Plantae,Tracheophyta,Myrtales,Onagraceae,Ludwigia,polycarpa,Ludwigia polycarpa Short & Peter ex Torr. & A.Gray,
2553,5040427,Animalia,Arthropoda,Hymenoptera,Apidae,Anthophora,ursina,"Anthophora ursina Cresson, 1869",
2554,3203553,Chromista,Oomycota,Peronosporales,Peronosporaceae,Peronospora,violae,Peronospora violae de Bary,
2555,5264474,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Septoria,violae-palustris,Septoria violae-palustris Died.,
2556,2514586,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,fergussonii,Puccinia fergussonii Berk. & Broome,
2557,2624586,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Passalora,murina,Passalora murina (Ellis & Kellerm.) U.Braun & Crous,
2558,7820645,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Sphaerulina,betulae,"Sphaerulina betulae (Pass.) Quaedvl., Verkley & Crous",
2559,8168319,Fungi,Basidiomycota,Agaricales,Amanitaceae,Amanita,muscaria,Amanita muscaria (L.) Lam.,
2560,7565704,Fungi,Basidiomycota,Hymenochaetales,Schizoporaceae,Xylodon,sambuci,"Xylodon sambuci (Pers.) Ţura, Zmitr., Wasser & Spirin",
2561,2580130,Fungi,Ascomycota,Rhytismatales,Rhytismataceae,Propolidium,glaucum,Propolidium glaucum (Ellis) Sacc.,
2562,2568546,Fungi,Ascomycota,Diaporthales,Sydowiellaceae,Chapeckia,nigrospora,Chapeckia nigrospora (Peck) M.E.Barr,
2563,2573161,Fungi,Ascomycota,Sordariales,Lasiosphaeriaceae,Bombardia,bombarda,Bombardia bombarda (Batsch) J.Schröt.,
2564,2524910,Fungi,Basidiomycota,Boletales,Boletaceae,Tylopilus,felleus,Tylopilus felleus (Bull.) P.Karst.,
2565,8168239,Fungi,Basidiomycota,Agaricales,Cortinariaceae,Cortinarius,infractus,Cortinarius infractus (Pers.) Fr.,
2566,2591676,Fungi,Ascomycota,Helotiales,Hamatocanthoscyphaceae,Chalara,aurea,Chalara aurea (Corda) S.Hughes,
2567,2611784,Fungi,Ascomycota,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,mangiferae,"Neofusicoccum mangiferae (Syd. & P.Syd.) Crous, Slippers & A.J.L.Phillips",
2568,2551542,Fungi,Basidiomycota,Russulales,Russulaceae,Russula,cyanoxantha,Russula cyanoxantha (Schaeff.) Fr.,
2569,4911185,Fungi,Basidiomycota,Thelephorales,Bankeraceae,Hydnellum,concrescens,Hydnellum concrescens,
2570,5954691,Fungi,Basidiomycota,Boletales,Boletaceae,Boletus,reticulatus,Boletus reticulatus Schaeff.,
2571,2552297,Fungi,Basidiomycota,Russulales,Peniophoraceae,Peniophora,reidii,Peniophora reidii Boidin & Lanq.,
2572,2569670,Fungi,Ascomycota,Trichosphaeriales,Trichosphaeriaceae,Brachysporium,britannicum,Brachysporium britannicum S.Hughes,
2573,2572729,Fungi,Ascomycota,Sordariales,Helminthosphaeriaceae,Endophragmiella,biseptata,Endophragmiella biseptata (Peck) S.Hughes,
2574,2581901,Fungi,Ascomycota,Helotiales,Helotiaceae,Pseudospiropes,obclavatus,Pseudospiropes obclavatus M.B.Ellis,
2575,2585224,Fungi,Ascomycota,Helotiales,Hyaloscyphaceae,Hyaloscypha,zalewskii,Hyaloscypha zalewskii Descals & J.Webster,
2576,2585890,Fungi,Ascomycota,,Hyphodiscaceae,Hyalopeziza,spinicola,Hyalopeziza spinicola Graddon,
2577,5124216,Animalia,Arthropoda,Lepidoptera,Sphingidae,Sphinx,gordius,"Sphinx gordius Cramer, 1779",
2578,9411374,Fungi,Basidiomycota,Hymenochaetales,Hymenochaetaceae,Hymenochaetopsis,corrugata,Hymenochaetopsis corrugata (Fr.) S.H.He & Jiao Yang,
2579,2587950,Fungi,Ascomycota,Venturiales,Cylindrosympodiaceae,Sympodiella,acicola,Sympodiella acicola W.B.Kendr.,
2580,7804446,Animalia,Chordata,Passeriformes,Fringillidae,Haemorhous,purpureus,"Haemorhous purpureus (J.F.Gmelin, 1789)",
2581,1736854,Animalia,Arthropoda,Lepidoptera,Tortricidae,Amorbia,emigratella,"Amorbia emigratella Busck, 1909",
2582,5263697,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Ramularia,rigidula,Ramularia rigidula (Delacr.) Nannf.,
2583,1537418,Animalia,Arthropoda,Diptera,Syrphidae,Rhingia,trivittata,"Rhingia trivittata Curran, 1929",
2584,1341974,Animalia,Arthropoda,Hymenoptera,Apidae,Apis,florea,"Apis florea Fabricius, 1787",
2585,1543945,Animalia,Arthropoda,Diptera,Syrphidae,Copestylum,florida,"Copestylum florida (Hull, 1941)",
2586,1341684,Animalia,Arthropoda,Hymenoptera,Apidae,Triepeolus,rufithorax,"Triepeolus rufithorax Graenicher, 1928",
2587,1355477,Animalia,Arthropoda,Hymenoptera,Andrenidae,Protandrena,bancrofti,"Protandrena bancrofti Dunning, 1897",
2588,1344362,Animalia,Arthropoda,Hymenoptera,Apidae,Anthophora,quadrimaculata,"Anthophora quadrimaculata (Panzer, 1798)",
2589,1908168,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Ithomia,agnosia,"Ithomia agnosia Hewitson, 1854",
2590,3381309,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Uromyces,phacae-frigidae,Uromyces phacae-frigidae (Wahlenb.) Har.,
2591,5344202,Plantae,Tracheophyta,Fabales,Fabaceae,Astragalus,lotiflorus,Astragalus lotiflorus Hook.,
2592,6097746,Animalia,Arthropoda,Coleoptera,Chrysomelidae,Cryptocephalus,fulvus,"Cryptocephalus fulvus (Goeze, 1777)",
2593,5347644,Plantae,Tracheophyta,Fabales,Fabaceae,Genista,anglica,Genista anglica L.,
2594,5040222,Animalia,Arthropoda,Hymenoptera,Apidae,Anthophora,pacifica,"Anthophora pacifica Cresson, 1879",
2595,1810348,Animalia,Arthropoda,Lepidoptera,Arctiidae,Eucereon,aeolum,"Eucereon aeolum Hampson, 1898",
2596,4490054,Animalia,Arthropoda,Hymenoptera,Argidae,Aprosthema,melanurum,"Aprosthema melanurum (Klug, 1814)",
2597,4444924,Animalia,Arthropoda,Coleoptera,Staphylinidae,Eusphalerum,minutum,"Eusphalerum minutum (Fabricius, 1792)",
2598,2621386,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Phacellium,carneum,Phacellium carneum (Oudem.) U.Braun,
2599,3381132,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Uromyces,guerkeanus,Uromyces guerkeanus Henn.,
2600,9920420,Animalia,Arthropoda,Lepidoptera,Hesperiidae,Astraptes,fruticibus,"Astraptes fruticibus Brower, 2010",
2601,7898018,Fungi,Basidiomycota,Polyporales,Phanerochaetaceae,Phlebiopsis,crassa,Phlebiopsis crassa (Lév.) Floudas & Hibbett,
2602,2520715,Fungi,Basidiomycota,Hymenochaetales,Hymenochaetaceae,Phellinus,badius,Phellinus badius (Cooke) G.Cunn.,
2603,2889868,Plantae,Tracheophyta,Santalales,Viscaceae,Phoradendron,californicum,Phoradendron californicum Nutt.,
2604,1357562,Animalia,Arthropoda,Hymenoptera,Andrenidae,Andrena,cerasifolii,"Andrena cerasifolii Cockerell, 1896",
2605,2515900,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Uromyces,fallens,Uromyces fallens (Arthur) Barthol.,
2606,4463783,Animalia,Arthropoda,Coleoptera,Apionidae,Protapion,trifolii,"Protapion trifolii (Linnaeus, 1768)",
2607,5039434,Animalia,Arthropoda,Hymenoptera,Megachilidae,Osmia,longula,"Osmia longula Cresson, 1864",
2608,2578881,Fungi,Ascomycota,Erysiphales,Erysiphaceae,Erysiphe,clandestina,Erysiphe clandestina Biv.,
2609,5188669,Animalia,Nematoda,Rhabditida,Heteroderidae,Heterodera,schachtii,"Heterodera schachtii A.Schmidt, 1871",
2610,3213887,Protozoa,Mycetozoa,Physarales,Didymiaceae,Didymium,iridis,"Didymium iridis (Ditmar) Fr., 1829",
2611,4488801,Animalia,Arthropoda,Hemiptera,Miridae,Deraeocoris,lutescens,"Deraeocoris lutescens (Schilling, 1837)",
2612,5263928,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Stigmina,sycina,Stigmina sycina (Thüm.) B.Sutton,
2613,1904948,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Cyrestis,thyodamas,"Cyrestis thyodamas Boisduval, 1836",
2614,2493391,Animalia,Chordata,Passeriformes,Leiothrichidae,Heterophasia,picaoides,"Heterophasia picaoides (Hodgson, 1839)",
2615,2487922,Animalia,Chordata,Passeriformes,Paridae,Melanochlora,sultanea,"Melanochlora sultanea (Hodgson, 1837)",
2616,2496369,Animalia,Chordata,Cuculiformes,Cuculidae,Rhopodytes,tristis,"Rhopodytes tristis (Lesson, 1830)",
2617,1063455,Animalia,Arthropoda,Coleoptera,Melolonthidae,Hoplia,trifasciata,"Hoplia trifasciata Say, 1825",
2618,5406023,Plantae,Tracheophyta,Asterales,Asteraceae,Arnica,griscomii,Arnica griscomii Fernald,
2619,2704925,Plantae,Tracheophyta,Poales,Poaceae,Festuca,viviparoidea,Festuca viviparoidea Krajina ex Pavlick,
2620,5262855,Fungi,Ascomycota,Venturiales,Venturiaceae,Venturia,potentillae,Venturia potentillae (Fr.) Cooke,
2621,5365824,Plantae,Tracheophyta,Rosales,Rosaceae,Potentilla,pulchella,Potentilla pulchella R.Br.,
2622,3203879,Chromista,Oomycota,Peronosporales,Peronosporaceae,Peronospora,potentillae-reptantis,Peronospora potentillae-reptantis Gäum.,
2623,1349550,Animalia,Arthropoda,Hymenoptera,Colletidae,Hylaeus,pectoralis,"Hylaeus pectoralis Förster, 1871",
2624,4517358,Animalia,Arthropoda,Diptera,Agromyzidae,Agromyza,idaeiana,"Agromyza idaeiana Hardy, 1853",
2625,2566675,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Depazea,vagans,Depazea vagans (Fr.) Fr.,
2626,4490955,Animalia,Arthropoda,Hymenoptera,Tenthredinidae,Empria,sexpunctata,"Empria sexpunctata (Serville, 1823)",
2627,2556674,Fungi,Basidiomycota,Urocystidales,Urocystidaceae,Ustacystis,waldsteiniae,Ustacystis waldsteiniae (Peck) Zundel,
2628,1662941,Animalia,Arthropoda,Diptera,Asilidae,Eudioctria,monrovia,"Eudioctria monrovia (Wilcox & Martin, 1941)",
2629,3169365,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,terrestris,"Lysimachia terrestris (L.) Britton, Sterns & Poggenb.",
2630,3033623,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Pulsatilla,patens,Pulsatilla patens (L.) Mill.,
2631,1536265,Animalia,Arthropoda,Diptera,Syrphidae,Pipiza,femoralis,"Pipiza femoralis Loew, 1866",
2632,5264264,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Septoria,hepaticae,Septoria hepaticae Desm.,
2633,3514768,Fungi,Ascomycota,Botryosphaeriales,Phyllostictaceae,Phyllosticta,hepaticae,Phyllosticta hepaticae Brunaud,
2634,2616281,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Alternaria,radicina,"Alternaria radicina Meier, Drechsler & E.D.Eddy",
2635,1315095,Animalia,Arthropoda,Hymenoptera,Formicidae,Formica,aserva,"Formica aserva Forel, 1901",
2636,1568419,Animalia,Arthropoda,Diptera,Conopidae,Myopa,vicaria,"Myopa vicaria Walker, 1849",
2637,3373738,Fungi,Basidiomycota,Pucciniales,Melampsoraceae,Melampsora,abietis-caprearum,Melampsora abietis-caprearum Tubeuf,
2638,5468850,Fungi,Basidiomycota,Helicobasidiales,Helicobasidiaceae,Tuberculina,davisiana,Tuberculina davisiana Sacc. & Traverso,
2639,3050120,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,ventosa,Draba ventosa A.Gray,
2640,2797036,Plantae,Tracheophyta,Asparagales,Orchidaceae,Platanthera,dilatata,Platanthera dilatata (Pursh) Lindl. ex L.C.Beck,
2641,5372979,Plantae,Tracheophyta,Malpighiales,Salicaceae,Salix,serissima,Salix serissima (Bailey) Fernald,
2642,5375083,Plantae,Tracheophyta,Brassicales,Brassicaceae,Arabis,pycnocarpa,Arabis pycnocarpa M.Hopkins,
2643,3052680,Plantae,Tracheophyta,Brassicales,Brassicaceae,Thlaspi,arvense,Thlaspi arvense L.,
2644,5137790,Animalia,Arthropoda,Lepidoptera,Pieridae,Pontia,glauconome,"Pontia glauconome Klug, 1829",
2645,5264519,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Septoria,lepidii,Septoria lepidii Desm.,
2646,3083745,Plantae,Tracheophyta,Caryophyllales,Amaranthaceae,Atriplex,rosea,Atriplex rosea L.,
2647,5384401,Plantae,Tracheophyta,Caryophyllales,Amaranthaceae,Amaranthus,spinosus,Amaranthus spinosus L.,
